user_id,hashtag,no_of_uses
6810945107048514566,fyp,2
6810945107048514566,maga,2
6813595757679019014,foryou,2
6813595757679019014,fivem,2
6813595757679019014,cops,2
6813595757679019014,foryoupage,2
6813595757679019014,bluelivesmatter,2
6813595757679019014,fyp,2
6813595757679019014,gta5,2
6767543144899003397,policewivesoftiktok,2
6767543144899003397,sharkweek,2
6767543144899003397,backtheblue,2
6767543144899003397,indigenousday,2
6767543144899003397,firstresponders,2
6767543144899003397,bluelivesmatter,2
6767543144899003397,fyp,2
6767543144899003397,bookworm,2
6704156151523066886,republican,2
6704156151523066886,conservative,2
6704156151523066886,kag,2
6704156151523066886,trump,2
6704156151523066886,trump2020,2
6704156151523066886,maga,2
6798916694027961350,policelivesmatter,2
6798916694027961350,baltimore,2
6808232563519456261,cops,2
6808232563519456261,foryoupage,2
6808232563519456261,police,2
6664331793536516101,republican,2
6664331793536516101,politics,2
6664331793536516101,racist,2
6664331793536516101,blm,2
6664331793536516101,blacklivesmatter,2
6664331793536516101,kag,2
6664331793536516101,bluelivesmatter,2
6664331793536516101,maga,2
6664331793536516101,democrat,2
6664331793536516101,backtheblue,2
6671396583827963909,bluelivesmatter,2
6671396583827963909,thinblueline,2
6671396583827963909,america,2
6671396583827963909,flag,2
6671396583827963909,backtheblue,2
6671396583827963909,lawenforcement,2
6797471821593396230,nojusticenopeace,2
6797471821593396230,blm,2
6797471821593396230,biden2020,2
6797471821593396230,bluelivesmatter,2
6797471821593396230,trump2020,2
6797471821593396230,acab,2
6797471821593396230,backtheblue,2
6825919557946065925,humanizethebadge,2
6825919557946065925,policeoftiktok,2
6825919557946065925,foryoupage,2
6825919557946065925,bluelivesmatter,2
6825919557946065925,thinblueline,2
6825919557946065925,lawenforcementfamily,2
6825919557946065925,police,2
6825919557946065925,fyp,2
6825919557946065925,copwife,2
6825919557946065925,backtheblue,2
6834149110372598790,stopthehate,2
6834149110372598790,alllivesmatter,2
6834149110372598790,nofear,2
6834149110372598790,bluelivesmatter,2
6664013409702903813,blavklivesmatter,2
6664013409702903813,justiceforgeorgefloyd,2
6664013409702903813,bluelivesmatter,2
22358352,foryou,2
22358352,cops,2
22358352,blm,2
22358352,foryoupage,2
22358352,bluelivesmatter,2
22358352,trump2020,2
22358352,fyp,2
22358352,backtheblue,2
6820425009297064965,bluelivesmatter,2
6820425009297064965,trump2020,2
6820425009297064965,fyp,2
6808569558648062981,alllivesmatter,2
6808569558648062981,georgefloyd,2
6808569558648062981,bluelivesmatter,2
6578977882738688005,bluelivesmatter,2
6578977882738688005,trump2020,2
6310185099497309187,georgefloyd,2
6310185099497309187,foryoupage,3
6310185099497309187,bluelivesmatter,3
6310185099497309187,jesus,2
6310185099497309187,fyp,3
6310185099497309187,alllivesmatter,2
6784313529039520774,igy6,2
6784313529039520774,backtheblue,2
6784313529039520774,bluelivesmatter,2
6616017172177272837,politics,2
6717708742681641989,cops,14
6717708742681641989,po,5
6717708742681641989,backthebadge,12
6717708742681641989,policelivesmatter,10
6717708742681641989,training,2
6717708742681641989,police,12
6717708742681641989,fyp,3
6717708742681641989,military,7
6717708742681641989,backtheblue,12
6717708742681641989,lawenforcement,8
6717708742681641989,bluelivesmatter,12
6717708742681641989,copsaregood,6
6717708742681641989,virtual,2
6717708742681641989,k,2
6717708742681641989,firstresponders,8
6717708742681641989,policetraining,2
6717708742681641989,cop,3
6717708742681641989,policevideos,12
6821487649405928454,duet,4
6821487649405928454,nascar,2
6821487649405928454,foryoupage,2
6821487649405928454,policelivesmatter,4
6821487649405928454,bluelivesmatter,5
6821487649405928454,fyp,4
6821487649405928454,copsoftiktok,4
6821487649405928454,bearweek,2
6821487649405928454,bluelinefamily,3
6821487649405928454,bluelivesmattter,3
6820933214120133637,bluelivesmatter,2
6820933214120133637,thinblueline,2
6820933214120133637,police,2
6827692641908556805,republican,2
6827692641908556805,photostory,2
6827692641908556805,fypシ,3
6827692641908556805,bluelivesmatter,3
6827692641908556805,conservativehypehouse,2
6827692641908556805,trump2020,3
6827692641908556805,greenscreen,3
6827692641908556805,womenfortrump,3
6827692641908556805,alllivesmatter,2
6841962138513982469,foryou,3
6841962138513982469,blm,3
6841962138513982469,blacklivesmatter,3
6841962138513982469,blmmovement,3
6841962138513982469,fypシ,3
6841962138513982469,bluelivesmatter,3
6841962138513982469,thinblueline,2
6841962138513982469,police,3
6841962138513982469,fyp,3
6841962138513982469,backtheblue,3
6780731620921099270,duet,2
6780731620921099270,bebetter,2
6780731620921099270,bluelivesmatter,2
6780731620921099270,stopit,2
6780731620921099270,rolltide,2
6780731620921099270,love,2
6780731620921099270,alllivesmatter,2
6780731620921099270,endhate,2
60522766008864769,humanizethebadge,2
60522766008864769,juststop,2
60522766008864769,foryoupage,3
60522766008864769,bluelivesmatter,2
60522766008864769,foryourpage,2
60522766008864769,igy6,2
60522766008864769,fyp,3
60522766008864769,gohome,2
60522766008864769,backtheblue,3
6854577029552489477,trumptrain2020,2
6854577029552489477,conservative,2
6854577029552489477,bluelivesmatter,2
6854577029552489477,trump2020,2
6854577029552489477,likefollowshare,2
6854577029552489477,megamouth,2
6854577029552489477,12moreyears,2
6854577029552489477,alllivesmatter,2
6562150801262215173,blacklivesmatter,2
6562150801262215173,conservative,2
6562150801262215173,bluelivesmatter,2
6562150801262215173,trump2020,2
6562150801262215173,babylivesmatter,2
6562150801262215173,alllivesmatter,2
6740039004749022214,trump,2
6740039004749022214,takeastand,2
6740039004749022214,bluelivesmatter,2
6740039004749022214,respect,2
6740039004749022214,america,2
6740039004749022214,trump2020,4
6740039004749022214,makeamericagreatagain,2
6740039004749022214,keepamericagreat,2
6740039004749022214,fyp,4
6740039004749022214,makesnowflakescry,2
6740039004749022214,backtheblue,4
6752231685310006277,republican,3
6752231685310006277,viral,3
6752231685310006277,conservative,3
6752231685310006277,phrog,3
6752231685310006277,foryoupage,3
6752231685310006277,bluelivesmatter,3
6752231685310006277,trump2020,3
6752231685310006277,fyp,3
6752231685310006277,bearweek,3
6752231685310006277,alllivesmatter,3
6752231685310006277,backtheblue,3
6784531519106302982,bluelivesmatter,2
6784531519106302982,trumptrain,2
6784531519106302982,trump2020,2
6784531519106302982,rallyforjustice,2
6784531519106302982,backtheblue,2
6811706227552617477,backthebadge,12
6811706227552617477,thinblueline,12
6811706227552617477,police,11
6811706227552617477,fyp,12
6811706227552617477,emotional,8
6811706227552617477,officerdown,10
6811706227552617477,backtheblue,11
6811706227552617477,bluelivesmatter,12
6811706227552617477,policearepeopletoo,9
6811706227552617477,protectandserve,10
6811706227552617477,foryou,12
6811706227552617477,rip,3
6750848860568781830,alllivesmatter,2
6750848860568781830,blacklivesmatter,2
6750848860568781830,bluelivesmatter,2
6633714525282713606,cops,5
6633714525282713606,viral,5
6633714525282713606,police,5
6633714525282713606,fyp,4
6633714525282713606,paramedic,4
6633714525282713606,4u,5
6633714525282713606,blueline,5
6633714525282713606,bluelivesmatter,5
6633714525282713606,fdny,5
6633714525282713606,shotsfired,2
6633714525282713606,nypd,5
6633714525282713606,foru,5
6633714525282713606,f,5
6633714525282713606,nyc,5
6633714525282713606,hit,5
6633714525282713606,ny,5
6848322616806671366,foryou,2
6848322616806671366,trump,2
6848322616806671366,trump2020,2
6884690928533308421,trump,4
6884690928533308421,sanfrancisco49ers,2
6884690928533308421,backtheblue,3
6884690928533308421,49ers,2
6884690928533308421,bluelivesmatter,4
6884690928533308421,maga,2
6884690928533308421,thethinblueline,4
6884690928533308421,trump2020,4
6884690928533308421,trumptrain,4
6884690928533308421,nfl,2
6884690928533308421,trumpets,3
250334828548829184,girlcop,2
250334828548829184,bluelivesmatter,2
6827334995591595014,foryou,2
6827334995591595014,foryoupage,2
6827334995591595014,xyzbca,2
6827334995591595014,4yp,2
6827334995591595014,bluelivesmatter,2
6827334995591595014,4u,2
6827334995591595014,fyp,2
6827334995591595014,charildmelio,2
6827334995591595014,alllivesmatter,2
6827334995591595014,antiacab,2
3545865,conservativewomen,3
3545865,maketheswitch,2
3545865,academy,2
3545865,police,2
3545865,fyp,5
3545865,backtheblue,4
3545865,2a,2
3545865,conservative,2
3545865,bluelivesmatter,5
3545865,cadet,2
3545865,womenfortrump,3
3545865,foryou,5
3545865,foryoupage,3
3545865,trumptrain,4
3545865,trump2020,3
6797485787497808901,policelivesmatter,2
6797485787497808901,trump2020,3
6797485787497808901,bluelifesmatter,3
6712804440674812934,florida,2
6712804440674812934,election,2
6712804440674812934,bluelivesmatter,2
6712804440674812934,trumptrain,2
6712804440674812934,trump2020,2
6712804440674812934,alllivesmatter,2
6569511957660041222,foryou,2
6569511957660041222,republican,2
6569511957660041222,foryoupage,2
6569511957660041222,bluelivesmatter,2
6569511957660041222,police,2
6569511957660041222,fyp,2
6569511957660041222,maga,2
6569511957660041222,alllivesmatter,2
6790210221123027974,igy6,2
6790210221123027974,backtheblue,2
6790210221123027974,bluelivesmatter,2
176687422188052480,trump,2
176687422188052480,foryoupage,2
176687422188052480,fypシ,2
176687422188052480,trumptrain,2
176687422188052480,fyp,2
6797727670605792262,work,2
6797727670605792262,amercia,2
6797727670605792262,workingclass,2
6797727670605792262,whiteprivilege,2
6797727670605792262,bluelivesmatter,2
6797727670605792262,trump2020,2
6797727670605792262,unite,2
6797727670605792262,alllivesmatter,2
6746928490334209029,foryoupage,2
6746928490334209029,respect,2
6746928490334209029,bluelivesmatter,2
6746928490334209029,greenscreen,2
6746928490334209029,fyp,2
6746928490334209029,military,2
6746928490334209029,backtheblue,2
6625283365045190661,bluelivesmatter,2
6625283365045190661,beardedcop,2
6756915349176288261,trump2020,2
6756915349176288261,fyp,2
6756915349176288261,maga2020,2
6746020989614097413,foryou,5
6746020989614097413,republican,4
6746020989614097413,minneapolis,3
6746020989614097413,justiceforgeorgefloyd,3
6746020989614097413,conservative,4
6746020989614097413,trump,5
6746020989614097413,4yp,5
6746020989614097413,bluelivesmatter,2
6746020989614097413,trump2020,4
6746020989614097413,fyp,4
6748138867947799558,foryou,2
6748138867947799558,viral,2
6748138867947799558,trump2020,2
6748138867947799558,fyp,2
6635327147291459590,thankyou,2
6635327147291459590,maga,2
6635327147291459590,bluelivesmatter,2
6635327147291459590,greenscreen,2
6635327147291459590,police,2
6635327147291459590,4u,2
6635327147291459590,fyp,2
6635327147291459590,backtheblue,2
6779567517016327174,kag,2
6779567517016327174,courtesyoftheredwhiteandblue,2
6779567517016327174,bluelivesmatter,2
6779567517016327174,trumptrain,2
6779567517016327174,trump2020,2
6779567517016327174,maga,2
6779567517016327174,backtheblue,2
6837117020833858565,loveforcops,2
6837117020833858565,backtheblue,3
6837117020833858565,bluelivesmatter,4
6837117020833858565,america,2
6837117020833858565,copsoftiktok,2
6837117020833858565,freedom,2
6837117020833858565,xyzbca,2
6837117020833858565,snapshot,2
6616547901811146757,angelsandoutlaws,2
6616547901811146757,trump2020,2
6616547901811146757,fyp,2
6639821161537798150,trump,2
6639821161537798150,meme,2
6639821161537798150,bluelivesmatter,2
6639821161537798150,trump2020,3
6639821161537798150,greenscreen,3
6639821161537798150,truth,2
6639821161537798150,alllivesmatter,2
6625990531187228678,foryoupage,2
6625990531187228678,bluelivesmatter,2
6625990531187228678,trump2020,2
6625990531187228678,fyp,2
6749326353378837510,biden,2
6749326353378837510,breonnataylor,2
6749326353378837510,biden2020,4
6749326353378837510,trump,6
6749326353378837510,thinblueline,2
6749326353378837510,fyp,2
6749326353378837510,donaldtrump,6
6749326353378837510,backtheblue,5
6749326353378837510,blm,6
6749326353378837510,justiceforbreonnataylor,2
6749326353378837510,bluelivesmatter,6
6749326353378837510,liberal,2
6749326353378837510,greenscreen,3
6749326353378837510,maga,2
6749326353378837510,foryou,4
6749326353378837510,republican,2
6749326353378837510,trumptrain,5
6749326353378837510,trump2020,6
6775928437422916614,trump,6
6775928437422916614,policelivesmatter,8
6775928437422916614,thinblueline,3
6775928437422916614,police,3
6775928437422916614,donaldtrump,5
6775928437422916614,maga2020,5
6775928437422916614,backtheblue,9
6775928437422916614,americafirst,2
6775928437422916614,usa,9
6775928437422916614,bluelivesmatter,7
6775928437422916614,makeamericagreatagain,2
6775928437422916614,maga,10
6775928437422916614,trumptrain,6
6775928437422916614,trump2020,6
6775928437422916614,alllivesmatter,5
6656126065604739077,policeoftiktok,3
6656126065604739077,policelivesmatter,3
6656126065604739077,police,2
6656126065604739077,fyp,5
6656126065604739077,policeofficer,2
6656126065604739077,brotherhood,2
6656126065604739077,bluelivesmatter,2
6656126065604739077,copsoftiktok,5
6656126065604739077,cop,2
6656126065604739077,duet,2
6656126065604739077,foryoupage,5
6627955033705906182,police,2
6833618824052065285,bluelivesmatter,2
6833618824052065285,togetherwestand,2
6833618824052065285,police,2
6833618824052065285,backtheblue,2
6833618824052065285,lawenforcement,2
6678436634361791493,tiktok,2
6678436634361791493,backtheblue,2
6678436634361791493,fypg,2
6678436634361791493,bluelivesmatter,2
6678436634361791493,dontletthisflop,2
6678436634361791493,fyp,2
6678436634361791493,whyamilikethis,2
6678436634361791493,crocs,2
6835421585073554437,humanizethebadge,5
6835421585073554437,dayoff,2
6835421585073554437,bluelivesmatter,5
6835421585073554437,thinblueline,5
6835421585073554437,igy6,2
6835421585073554437,copsoftiktok,5
6835421585073554437,cophumor,4
6835421585073554437,backtheblue,4
6747551922205787141,bluelivesmatter,2
6747551922205787141,trump2020,2
6747551922205787141,keepamericagreat,2
6747551922205787141,maga2020,2
6747551922205787141,alllivesmatter,2
6775316609752220678,thinblueline,2
6775316609752220678,police,4
6775316609752220678,thankyounhs,3
6775316609752220678,backtheblue,9
6775316609752220678,bluelivesmatter,2
6775316609752220678,xyzcba,2
6775316609752220678,loverecordstores,2
6775316609752220678,xyzbca,4
6775316609752220678,bitemechallenge,2
6767327654888637446,2a,4
6767327654888637446,riots,4
6767327654888637446,antifa,4
6767327654888637446,bluelivesmatter,4
6767327654888637446,greenscreen,4
6767327654888637446,looters,4
6767327654888637446,acab,4
6767327654888637446,2,4
6767327654888637446,alllivesmatter,4
6767327654888637446,backtheblue,4
6774449012437386245,redlivesmatter,2
6774449012437386245,alllivesmatter,2
6774449012437386245,military,2
6774449012437386245,bluelivesmatter,2
6700941234254742534,blacklivesmatter,2
6700941234254742534,foryoupage,2
6700941234254742534,bluelivesmatter,4
6700941234254742534,redlivesmatter,2
6700941234254742534,fyp,2
6700941234254742534,alllivesmatter,4
6700941234254742534,backtheblue,2
6629830506387849221,tiktokcops,2
6629830506387849221,tattedcop,4
6629830506387849221,bluelivesmatter,2
6629830506387849221,thinblueline,2
6629830506387849221,police,4
6629830506387849221,copsoftiktok,2
6629830506387849221,thinblue,2
6629830506387849221,backtheblue,4
6850264064729351173,alm,2
6850264064729351173,follow,3
6850264064729351173,xyzbca,4
6850264064729351173,trump2020,2
6855325376068371461,duet,2
6855325376068371461,viral,2
6855325376068371461,bluelivesmatter,2
6855325376068371461,trump2020,2
6855325376068371461,fyp,2
6855325376068371461,backtheblue,2
6825000644513874949,blm,2
6825000644513874949,trumpsaracist,2
6825000644513874949,biden2020,2
6825000644513874949,foryoupage,2
6825000644513874949,bluelivesmatter,2
6825000644513874949,trump2020,2
6825000644513874949,fyp,2
6825000644513874949,racism,2
6825000644513874949,alllivesmatter,2
6828404017870308357,cops,2
6828404017870308357,policelivesmatter,7
6828404017870308357,thinblueline,9
6828404017870308357,police,4
6828404017870308357,fyp,11
6828404017870308357,backtheblue,9
6828404017870308357,officerdown,6
6828404017870308357,leo,11
6828404017870308357,policeofficer,2
6828404017870308357,bluelivesmatter,4
6828404017870308357,copsoftiktok,5
6828404017870308357,eow,2
6828404017870308357,courage,2
6828404017870308357,humanizingthebadge,3
6828404017870308357,truth,2
6717620332943623173,blacklivesmatter,2
6717620332943623173,foryoupage,3
6717620332943623173,bluelivesmatter,2
6717620332943623173,fyp,3
6717620332943623173,alllivesmatter,2
6822450112712410118,bluelivesmatter,2
6822450112712410118,trump2020,2
6841089925790565382,biden2020,2
6841089925790565382,2020,2
6841089925790565382,conservative,2
6841089925790565382,trump,2
6841089925790565382,kag,2
6841089925790565382,bluelivesmatter,2
6841089925790565382,liberal,2
6841089925790565382,trump2020,2
6841089925790565382,charliekirk,2
6841089925790565382,fyp,2
6841089925790565382,maga,2
6841089925790565382,alllivesmatter,2
6841089925790565382,winning,2
6782973802495460357,fyp,2
6828906714932544517,cops,2
6828906714932544517,trump,5
6828906714932544517,antifa,5
6828906714932544517,thinblueline,5
6828906714932544517,backtheblue,8
6828906714932544517,blm,5
6828906714932544517,conservative,5
6828906714932544517,bluelivesmatter,2
6828906714932544517,maga,5
6828906714932544517,austin,2
6828906714932544517,kaga,5
6828906714932544517,gop,10
6828906714932544517,republican,6
6828906714932544517,trump2020,7
6828906714932544517,texas,2
6828906714932544517,alllivesmatter,5
6810161325559432197,policelivesmatter,2
6810161325559432197,bluelivesmatter,4
6810161325559432197,femalefirefighter,3
6810161325559432197,police,4
6810161325559432197,copsoftiktok,4
6810161325559432197,firefightersoftiktok,4
6810161325559432197,backtheblue,4
6639084850183127046,firstamendment,2
6639084850183127046,foryoupage,3
6639084850183127046,bluelivesmatter,2
6639084850183127046,fyfypシツ,2
6639084850183127046,secondamendment,2
6639084850183127046,alllivesmatter,3
6867358442631054342,leo,2
6867358442631054342,ppb,2
6867358442631054342,backtheblue,2
6867358442631054342,trump,2
6867358442631054342,oregon,2
6867358442631054342,usa,2
6867358442631054342,bluelivesmatter,2
6867358442631054342,oakland,2
6867358442631054342,trump2020,2
6867358442631054342,igy6,2
6867358442631054342,feds,2
6867358442631054342,portland,2
6867358442631054342,california,2
6867358442631054342,leowife,2
6867358442631054342,leow,2
6867358442631054342,lawenforcement,2
6757737128711865350,foryou,2
6757737128711865350,trainhorn,2
6757737128711865350,viral,2
6757737128711865350,foryoupage,2
6757737128711865350,bluelivesmatter,2
6757737128711865350,trump2020,2
6757737128711865350,fyp,2
6862813534053843973,biden,2
6862813534053843973,blm,2
6862813534053843973,gaming,2
6862813534053843973,backtheblue,2
6862813534053843973,lgbtq,2
6862813534053843973,bluelivesmatter,2
6862813534053843973,trump2020,2
6862813534053843973,greenscreen,2
6862813534053843973,fyp,2
6862813534053843973,bidensucks,2
6862813534053843973,lol,2
6684714808748672005,police,2
6684714808748672005,fyp,2
6684714808748672005,lawenforcement,2
6684714808748672005,leo,2
6816684495648457733,staysafe,2
6816684495648457733,serveandprotect,2
6816684495648457733,bluelivesmatter,2
6816684495648457733,lakecountyflorida,2
6816684495648457733,backtheblue,2
6841190933116011526,fthat,2
6841190933116011526,bluelivesmatter,2
6841190933116011526,fyp,3
6841190933116011526,laughwithme,2
6841190933116011526,backtheblue,3
6809668254120100869,minecraft,3
6809668254120100869,blacklivesmatter,3
6809668254120100869,digitalart,3
6809668254120100869,bluelivesmatter,3
6809668254120100869,TwoOptions,2
6809668254120100869,summerofgaming,3
6809668254120100869,alllivesmatter,3
6790762174715741189,foryou,3
6790762174715741189,republican,2
6790762174715741189,biden,2
6790762174715741189,conservative,2
6790762174715741189,bluelivesmatter,2
6790762174715741189,trump2020,2
6790762174715741189,police,2
6790762174715741189,fyp,3
6790762174715741189,alllivesmatter,3
6645342799435546630,pt2,2
6645342799435546630,fypシ,2
6645342799435546630,bluelivesmatter,2
6645342799435546630,backtheblue,3
6887100504239145985,🇵🇹,2
6887100504239145985,portuguese,2
6887100504239145985,foryoupage,2
6887100504239145985,fypシ,2
6887100504239145985,bluelivesmatter,2
6887100504239145985,thinblueline,2
6887100504239145985,policia,2
6887100504239145985,portugal,2
6887100504239145985,police,2
6887100504239145985,fyp,2
6887100504239145985,backtheblue,2
6832069463648797702,bluelivesmatter,2
6832069463648797702,police,2
6832069463648797702,fyp,2
6832069463648797702,lawenforcment,2
6626458469800214534,backtheblue,3
6626458469800214534,volunterfirefighter,2
6626458469800214534,bluelivesmatter,3
6626458469800214534,fyp,3
6626458469800214534,firefightersoftiktok,2
6626458469800214534,backthered,2
6728299427961127941,bluelivesmatter,2
6558909528337940485,blm,4
6558909528337940485,bluelivesmatter,4
6558909528337940485,trump2020,4
6558909528337940485,backtheblue,4
6712897421830472710,blacklivesmatter,2
6712897421830472710,bluelivesmatter,2
6687954246104040454,trump2020,4
6573714478026244101,cops,2
6573714478026244101,foryou,2
6573714478026244101,foryoupage,2
6573714478026244101,bluelivesmatter,2
6573714478026244101,trump2020,2
6573714478026244101,blueline,2
6573714478026244101,backtheblue,2
6831975053174834181,alllivesmatter,2
6831975053174834181,bluelivesmatter,2
6831975053174834181,georgeflloyd,2
6812932639089148934,foryoupage,3
6812932639089148934,bluelivesmatter,2
6812932639089148934,family,3
6812932639089148934,fyp,3
6812932639089148934,love,3
6812932639089148934,copsoftiktok,3
6812932639089148934,Artober,3
6812932639089148934,backtheblue,3
6804630269300179973,bluelivesmatter,2
6813980642541339653,foryou,2
6813980642541339653,foryoupage,2
6813980642541339653,bluelivesmatter,2
6813980642541339653,america,2
6813980642541339653,fyp,2
6813980642541339653,backtheblue,2
6602350248798289925,justiceforall,2
6602350248798289925,alllivesmatter,2
6602350248798289925,stoptheriots,2
6602350248798289925,bluelivesmatter,2
6820876466042766341,bluelivesmatter,2
6820876466042766341,trump2020,2
6820876466042766341,police,2
6820876466042766341,usmcvet,2
6820876466042766341,alllivesmatter,2
64128456761856000,alm,3
64128456761856000,fyp,4
64128456761856000,backtheblue,2
64128456761856000,blm,3
64128456761856000,conservative,3
64128456761856000,bluelivesmatter,2
64128456761856000,liberal,3
64128456761856000,love,3
64128456761856000,xyzbca,3
64128456761856000,blacklivesmatter,3
6817451857994597382,experiencethehuntgw,2
6817451857994597382,trump,2
6817451857994597382,foryoupage,3
6817451857994597382,bluelivesmatter,2
6817451857994597382,america,2
6817451857994597382,trump2020,3
6817451857994597382,greenscreen,2
6817451857994597382,backtheblue,3
6802208102944015366,bluelivesmatter,4
6802208102944015366,thinblueline,4
6802208102944015366,fyp,4
6802208102944015366,police,2
6802208102944015366,blueline,2
6802208102944015366,backtheblue,3
6802208102944015366,supportlawenforcement,2
6713191769335907334,foryoupage,2
6713191769335907334,bluelivesmatter,2
6713191769335907334,featured,2
6713191769335907334,protest,2
6713191769335907334,fyp,2
6757487267159442437,acab,2
6757487267159442437,anonymousedit,2
6757487267159442437,bluelivesmatter,2
6757487267159442437,specopsguy,2
6757487267159442437,whitelivesmatter,2
6757487267159442437,anonymous,2
6771133782646096902,mc,2
6771133782646096902,america,2
6771133782646096902,philly,2
6640524563480477702,jacobhancer,2
6640524563480477702,foryoupage,2
6640524563480477702,bluelivesmatter,2
6640524563480477702,thinblueline,3
6640524563480477702,fyp,3
6640524563480477702,sc,3
6640524563480477702,mbpd,3
6640524563480477702,backtheblue,3
6761571877791548421,foryou,2
6761571877791548421,viral,2
6761571877791548421,xyzbca,2
6761571877791548421,bluelivesmatter,2
6761571877791548421,fyp,2
6809740313742230534,cops,2
6809740313742230534,foryou,2
6809740313742230534,makeup,2
6809740313742230534,cop,2
6809740313742230534,foryoupage,2
6809740313742230534,xyzbca,2
6809740313742230534,alm,2
6809740313742230534,thankyou,2
6809740313742230534,bluelivesmatter,2
6809740313742230534,xyzcba,2
6809740313742230534,trump2020,2
6809740313742230534,police,2
6809740313742230534,fyp,2
6809740313742230534,trend,2
6809740313742230534,backtheblue,2
6801228449035060229,foryoupage,2
6801228449035060229,bluelivesmatter,2
6801228449035060229,america,2
6801228449035060229,fyp,2
120134942688223232,alllivesmatter,2
120134942688223232,blacklivesmatter,2
120134942688223232,bluelivesmatter,2
6643772538260488197,biden,2
6643772538260488197,politics,2
6643772538260488197,blm,2
6643772538260488197,biden2020,2
6643772538260488197,trump,2
6643772538260488197,bluelivesmatter,2
6643772538260488197,trump2020,2
6643772538260488197,police,2
6643772538260488197,fyp,2
6643772538260488197,acab,2
6643772538260488197,backtheblue,2
6494984767782519817,jesuslovesyou,2
6494984767782519817,jesussaves,2
6494984767782519817,trump2020,2
6494984767782519817,defundthepolice,2
6664215794720014341,alllivesmatter,2
6664215794720014341,bluelivesmatter,2
6759277319616365574,animalfriends,2
6759277319616365574,spooktember,2
6759277319616365574,bluelivesmatter,2
6759277319616365574,trump2020,2
6759277319616365574,greenscreen,2
6759277319616365574,fyp,2
6759277319616365574,backtheblue,2
2657535,backtheblue,2
2657535,bluelivesmatter,2
2657535,notallcopsarebad,2
2657535,trump2020,2
2657535,lovebehindthebadge,2
2657535,maga,2
2657535,suporttheblue,2
6672172599130374149,viral,3
6672172599130374149,facts,3
6672172599130374149,bluelivesmatter,3
6672172599130374149,notaprotest,3
6672172599130374149,fyp,3
6672172599130374149,georgefloyd,3
6672172599130374149,alllivesmatter,3
6620912302504460294,trump,2
6620912302504460294,alm,2
6620912302504460294,bluelivesmatter,2
6620912302504460294,greenscreen,2
6620912302504460294,acab,2
6620912302504460294,alllivesmatter,2
6744482131021562886,emt,2
6744482131021562886,thinredline,4
6744482131021562886,usa,4
6744482131021562886,xyzbca,4
6744482131021562886,bluelivesmatter,3
6744482131021562886,thinblueline,4
6744482131021562886,foryourpage,4
6744482131021562886,4u,3
6744482131021562886,fyp,5
6744482131021562886,backtheblue,3
6796555769329763333,funny,2
6796555769329763333,backtheblue,2
6796555769329763333,bluelivesmatter,2
6833588512366330885,foryou,3
6833588512366330885,fyp,3
6833588512366330885,bluelivesmatter,3
6774304297301033989,blm,2
6774304297301033989,suiccideawareness,2
6774304297301033989,alm,2
6774304297301033989,xyzbca,2
6774304297301033989,boysinblue,2
6774304297301033989,respectthebadge,2
6774304297301033989,notallcopsarebad,2
6774304297301033989,bluelivesmatter,2
6774304297301033989,trump2020,2
6774304297301033989,fypシ,2
6774304297301033989,suiccideisreal,2
6774304297301033989,backtheblue,2
6825524176524493830,america,2
6622710647779196934,alm,2
6622710647779196934,commiekiller,2
6622710647779196934,bluelivesmatter,2
6622710647779196934,xxxtentacion,2
6622710647779196934,trump2020,2
6622710647779196934,ripxxxtentacion,2
6622710647779196934,donaldtrump,2
6634066869949677573,dojrp,3
6634066869949677573,usa,4
6634066869949677573,america,4
6634066869949677573,thinblueline,3
6634066869949677573,police,4
6634066869949677573,polecat324,3
6634066869949677573,backtheblue,3
6800846046987158533,xyzbca,2
6800846046987158533,trump2020,2
6786448677608670214,idaho,2
6786448677608670214,bluelivesmatter,2
6786448677608670214,protecting,2
6786448677608670214,northidaho,2
6786448677608670214,comingtogether,2
6786448677608670214,foryourpage,2
6786448677608670214,fyp,2
6786448677608670214,alllivesmatter,2
6732255358155490309,newjersey,2
6732255358155490309,amazing,2
6732255358155490309,thinblueline,13
6732255358155490309,police,9
6732255358155490309,fyp,13
6732255358155490309,blueline,2
6732255358155490309,officerdown,3
6732255358155490309,backtheblue,17
6732255358155490309,officer,3
6732255358155490309,lawenforcement,16
6732255358155490309,ford,2
6732255358155490309,brothersinblue,3
6732255358155490309,chevy,2
6732255358155490309,bluelivesmatter,4
6732255358155490309,copsoftiktok,9
6732255358155490309,thinblue,4
6732255358155490309,fire,2
6732255358155490309,firstresponders,5
6732255358155490309,fy,2
6732255358155490309,firstresponder,2
6732255358155490309,igy6,3
6732255358155490309,foryou,10
6732255358155490309,rip,2
6732255358155490309,humble,2
6579930892432523269,greenscreenvideo,2
6579930892432523269,trump2020,2
6579930892432523269,fyp,2
6579930892432523269,bluelivesmatter,2
6718501954601878533,trumpcountry,2
6718501954601878533,trump,2
6718501954601878533,bluelivesmatter,2
6718501954601878533,trump2020,2
6718501954601878533,backtheblue,2
6666937415414693894,hateisavirus,2
6666937415414693894,biden2020,4
6666937415414693894,coronavirus,2
6666937415414693894,trump,2
6666937415414693894,asianlivesmatter,2
6666937415414693894,drfauci,2
6666937415414693894,protest,2
6666937415414693894,portlandprotest,2
6666937415414693894,blm,4
